"id";"part2b";"part2t";"part1";"scope";"type";"ref_name";"comment";"active";"created_at";"updated_at";"locale"
"tdo";"";"";"";"I";"L";"Teme";"";0;"2015-08-25 16:43:44";"2015-08-25 16:43:44";""
"tdq";"";"";"";"I";"L";"Tita";"";0;"2015-08-25 16:43:44";"2015-08-25 16:43:44";""
"tdr";"";"";"";"I";"L";"Todrah";"";0;"2015-08-25 16:43:44";"2015-08-25 16:43:44";""
"tds";"";"";"";"I";"L";"Doutai";"";0;"2015-08-25 16:43:44";"2015-08-25 16:43:44";""
"tdt";"";"";"";"I";"L";"Tetun Dili";"";0;"2015-08-25 16:43:44";"2015-08-25 16:43:44";""
"tdu";"";"";"";"I";"L";"Tempasuk Dusun";"";0;"2015-08-25 16:43:44";"2015-08-25 16:43:44";""
"tdv";"";"";"";"I";"L";"Toro";"";0;"2015-08-25 16:43:44";"2015-08-25 16:43:44";""
"tdx";"";"";"";"I";"L";"Tandroy-Mahafaly Malagasy";"";0;"2015-08-25 16:43:44";"2015-08-25 16:43:44";""
"tdy";"";"";"";"I";"L";"Tadyawan";"";0;"2015-08-25 16:43:44";"2015-08-25 16:43:44";""
"tea";"";"";"";"I";"L";"Temiar";"";0;"2015-08-25 16:43:44";"2015-08-25 16:43:44";""
"teb";"";"";"";"I";"E";"Tetete";"";0;"2015-08-25 16:43:44";"2015-08-25 16:43:44";""
"tec";"";"";"";"I";"L";"Terik";"";0;"2015-08-25 16:43:44";"2015-08-25 16:43:44";""
"ted";"";"";"";"I";"L";"Tepo Krumen";"";0;"2015-08-25 16:43:44";"2015-08-25 16:43:44";""
"tee";"";"";"";"I";"L";"Huehuetla Tepehua";"";0;"2015-08-25 16:43:45";"2015-08-25 16:43:45";""
"tef";"";"";"";"I";"L";"Teressa";"";0;"2015-08-25 16:43:45";"2015-08-25 16:43:45";""
"teg";"";"";"";"I";"L";"Teke-Tege";"";0;"2015-08-25 16:43:45";"2015-08-25 16:43:45";""
"teh";"";"";"";"I";"L";"Tehuelche";"";0;"2015-08-25 16:43:45";"2015-08-25 16:43:45";""
"tei";"";"";"";"I";"L";"Torricelli";"";0;"2015-08-25 16:43:45";"2015-08-25 16:43:45";""
"tek";"";"";"";"I";"L";"Ibali Teke";"";0;"2015-08-25 16:43:45";"2015-08-25 16:43:45";""
"tel";"tel";"tel";"te";"I";"L";"Telugu";"";1;"2015-08-25 16:43:45";"2015-08-26 10:58:59";""
"tem";"tem";"tem";"";"I";"L";"Timne";"";0;"2015-08-25 16:43:45";"2015-08-25 16:43:45";""
"ten";"";"";"";"I";"E";"Tama (Colombia)";"";0;"2015-08-25 16:43:45";"2015-08-25 16:43:45";""
"teo";"";"";"";"I";"L";"Teso";"";0;"2015-08-25 16:43:45";"2015-08-25 16:43:45";""
"tep";"";"";"";"I";"E";"Tepecano";"";0;"2015-08-25 16:43:45";"2015-08-25 16:43:45";""
"teq";"";"";"";"I";"L";"Temein";"";0;"2015-08-25 16:43:45";"2015-08-25 16:43:45";""
"ter";"ter";"ter";"";"I";"L";"Tereno";"";0;"2015-08-25 16:43:45";"2015-08-25 16:43:45";""
"tes";"";"";"";"I";"L";"Tengger";"";0;"2015-08-25 16:43:45";"2015-08-25 16:43:45";""
"tet";"tet";"tet";"";"I";"L";"Tetum";"";0;"2015-08-25 16:43:46";"2015-08-25 16:43:46";""
"teu";"";"";"";"I";"L";"Soo";"";0;"2015-08-25 16:43:46";"2015-08-25 16:43:46";""
"tev";"";"";"";"I";"L";"Teor";"";0;"2015-08-25 16:43:46";"2015-08-25 16:43:46";""
"tew";"";"";"";"I";"L";"Tewa (USA)";"";0;"2015-08-25 16:43:46";"2015-08-25 16:43:46";""
"tex";"";"";"";"I";"L";"Tennet";"";0;"2015-08-25 16:43:47";"2015-08-25 16:43:47";""
"tey";"";"";"";"I";"L";"Tulishi";"";0;"2015-08-25 16:43:47";"2015-08-25 16:43:47";""
"tfi";"";"";"";"I";"L";"Tofin Gbe";"";0;"2015-08-25 16:43:47";"2015-08-25 16:43:47";""
"tfn";"";"";"";"I";"L";"Tanaina";"";0;"2015-08-25 16:43:47";"2015-08-25 16:43:47";""
"tfo";"";"";"";"I";"L";"Tefaro";"";0;"2015-08-25 16:43:48";"2015-08-25 16:43:48";""
"tfr";"";"";"";"I";"L";"Teribe";"";0;"2015-08-25 16:43:48";"2015-08-25 16:43:48";""
"tft";"";"";"";"I";"L";"Ternate";"";0;"2015-08-25 16:43:48";"2015-08-25 16:43:48";""
"tga";"";"";"";"I";"L";"Sagalla";"";0;"2015-08-25 16:43:49";"2015-08-25 16:43:49";""
"tgb";"";"";"";"I";"L";"Tobilung";"";0;"2015-08-25 16:43:49";"2015-08-25 16:43:49";""
"tgc";"";"";"";"I";"L";"Tigak";"";0;"2015-08-25 16:43:49";"2015-08-25 16:43:49";""
"tgd";"";"";"";"I";"L";"Ciwogai";"";0;"2015-08-25 16:43:49";"2015-08-25 16:43:49";""
"tge";"";"";"";"I";"L";"Eastern Gorkha Tamang";"";0;"2015-08-25 16:43:50";"2015-08-25 16:43:50";""
"tgf";"";"";"";"I";"L";"Chalikha";"";0;"2015-08-25 16:43:50";"2015-08-25 16:43:50";""
"tgh";"";"";"";"I";"L";"Tobagonian Creole English";"";0;"2015-08-25 16:43:50";"2015-08-25 16:43:50";""
"tgi";"";"";"";"I";"L";"Lawunuia";"";0;"2015-08-25 16:43:51";"2015-08-25 16:43:51";""
"tgj";"";"";"";"I";"L";"Tagin";"";0;"2015-08-25 16:43:51";"2015-08-25 16:43:51";""
"tgk";"tgk";"tgk";"tg";"I";"L";"Tajik";"";1;"2015-08-25 16:43:52";"2015-08-26 10:57:21";"tg_TJ"
"tgl";"tgl";"tgl";"tl";"I";"L";"Tagalog";"";1;"2015-08-25 16:43:52";"2015-08-26 10:56:46";""
"tgn";"";"";"";"I";"L";"Tandaganon";"";0;"2015-08-25 16:43:53";"2015-08-25 16:43:53";""
"tgo";"";"";"";"I";"L";"Sudest";"";0;"2015-08-25 16:43:54";"2015-08-25 16:43:54";""
"tgp";"";"";"";"I";"L";"Tangoa";"";0;"2015-08-25 16:43:54";"2015-08-25 16:43:54";""
"tgq";"";"";"";"I";"L";"Tring";"";0;"2015-08-25 16:43:55";"2015-08-25 16:43:55";""
"tgr";"";"";"";"I";"L";"Tareng";"";0;"2015-08-25 16:43:55";"2015-08-25 16:43:55";""
"tgs";"";"";"";"I";"L";"Nume";"";0;"2015-08-25 16:43:55";"2015-08-25 16:43:55";""
"tgt";"";"";"";"I";"L";"Central Tagbanwa";"";0;"2015-08-25 16:43:55";"2015-08-25 16:43:55";""
"tgu";"";"";"";"I";"L";"Tanggu";"";0;"2015-08-25 16:43:56";"2015-08-25 16:43:56";""
"tgv";"";"";"";"I";"E";"Tingui-Boto";"";0;"2015-08-25 16:43:56";"2015-08-25 16:43:56";""
"tgw";"";"";"";"I";"L";"Tagwana Senoufo";"";0;"2015-08-25 16:43:56";"2015-08-25 16:43:56";""
"tgx";"";"";"";"I";"L";"Tagish";"";0;"2015-08-25 16:43:56";"2015-08-25 16:43:56";""
"tgy";"";"";"";"I";"E";"Togoyo";"";0;"2015-08-25 16:43:57";"2015-08-25 16:43:57";""
"tgz";"";"";"";"I";"E";"Tagalaka";"";0;"2015-08-25 16:43:57";"2015-08-25 16:43:57";""
"tha";"tha";"tha";"th";"I";"L";"Thai";"";1;"2015-08-25 16:43:58";"2015-08-26 10:59:17";""
"thc";"";"";"";"I";"L";"Tai Hang Tong";"";0;"2015-08-25 16:43:58";"2015-08-25 16:43:58";""
"thd";"";"";"";"I";"L";"Thayore";"";0;"2015-08-25 16:43:58";"2015-08-25 16:43:58";""
"the";"";"";"";"I";"L";"Chitwania Tharu";"";0;"2015-08-25 16:43:58";"2015-08-25 16:43:58";""
"thf";"";"";"";"I";"L";"Thangmi";"";0;"2015-08-25 16:43:58";"2015-08-25 16:43:58";""
"thh";"";"";"";"I";"L";"Northern Tarahumara";"";0;"2015-08-25 16:43:59";"2015-08-25 16:43:59";""
"thi";"";"";"";"I";"L";"Tai Long";"";0;"2015-08-25 16:43:59";"2015-08-25 16:43:59";""
"thk";"";"";"";"I";"L";"Tharaka";"";0;"2015-08-25 16:43:59";"2015-08-25 16:43:59";""
"thl";"";"";"";"I";"L";"Dangaura Tharu";"";0;"2015-08-25 16:44:00";"2015-08-25 16:44:00";""
"thm";"";"";"";"I";"L";"Aheu";"";0;"2015-08-25 16:44:00";"2015-08-25 16:44:00";""
"thn";"";"";"";"I";"L";"Thachanadan";"";0;"2015-08-25 16:44:08";"2015-08-25 16:44:08";""
"thp";"";"";"";"I";"L";"Thompson";"";0;"2015-08-25 16:44:08";"2015-08-25 16:44:08";""
"thq";"";"";"";"I";"L";"Kochila Tharu";"";0;"2015-08-25 16:44:08";"2015-08-25 16:44:08";""
"thr";"";"";"";"I";"L";"Rana Tharu";"";0;"2015-08-25 16:44:08";"2015-08-25 16:44:08";""
"ths";"";"";"";"I";"L";"Thakali";"";0;"2015-08-25 16:44:09";"2015-08-25 16:44:09";""
"tht";"";"";"";"I";"L";"Tahltan";"";0;"2015-08-25 16:44:09";"2015-08-25 16:44:09";""
"thu";"";"";"";"I";"L";"Thuri";"";0;"2015-08-25 16:44:09";"2015-08-25 16:44:09";""
"thv";"";"";"";"I";"L";"Tahaggart Tamahaq";"";0;"2015-08-25 16:44:09";"2015-08-25 16:44:09";""
"thw";"";"";"";"I";"L";"Thudam";"";0;"2015-08-25 16:44:09";"2015-08-25 16:44:09";""
"thy";"";"";"";"I";"L";"Tha";"";0;"2015-08-25 16:44:09";"2015-08-25 16:44:09";""
"thz";"";"";"";"I";"L";"Tayart Tamajeq";"";0;"2015-08-25 16:44:09";"2015-08-25 16:44:09";""
"tia";"";"";"";"I";"L";"Tidikelt Tamazight";"";0;"2015-08-25 16:44:10";"2015-08-25 16:44:10";""
"tic";"";"";"";"I";"L";"Tira";"";0;"2015-08-25 16:44:10";"2015-08-25 16:44:10";""
"tid";"";"";"";"I";"L";"Tidong";"";0;"2015-08-25 16:44:10";"2015-08-25 16:44:10";""
"tif";"";"";"";"I";"L";"Tifal";"";0;"2015-08-25 16:44:10";"2015-08-25 16:44:10";""
"tig";"tig";"tig";"";"I";"L";"Tigre";"";0;"2015-08-25 16:44:11";"2015-08-25 16:44:11";""
"tih";"";"";"";"I";"L";"Timugon Murut";"";0;"2015-08-25 16:44:11";"2015-08-25 16:44:11";""
"tii";"";"";"";"I";"L";"Tiene";"";0;"2015-08-25 16:44:11";"2015-08-25 16:44:11";""
"tij";"";"";"";"I";"L";"Tilung";"";0;"2015-08-25 16:44:12";"2015-08-25 16:44:12";""
"tik";"";"";"";"I";"L";"Tikar";"";0;"2015-08-25 16:44:12";"2015-08-25 16:44:12";""
"til";"";"";"";"I";"E";"Tillamook";"";0;"2015-08-25 16:44:12";"2015-08-25 16:44:12";""
"tim";"";"";"";"I";"L";"Timbe";"";0;"2015-08-25 16:44:12";"2015-08-25 16:44:12";""
"tin";"";"";"";"I";"L";"Tindi";"";0;"2015-08-25 16:44:13";"2015-08-25 16:44:13";""
"tio";"";"";"";"I";"L";"Teop";"";0;"2015-08-25 16:44:13";"2015-08-25 16:44:13";""
"tip";"";"";"";"I";"L";"Trimuris";"";0;"2015-08-25 16:44:13";"2015-08-25 16:44:13";""
"tiq";"";"";"";"I";"L";"Tiéfo";"";0;"2015-08-25 16:44:13";"2015-08-25 16:44:13";""
"tir";"tir";"tir";"ti";"I";"L";"Tigrinya";"";1;"2015-08-25 16:44:13";"2015-08-26 11:02:43";""
"tis";"";"";"";"I";"L";"Masadiit Itneg";"";0;"2015-08-25 16:44:13";"2015-08-25 16:44:13";""
"tit";"";"";"";"I";"L";"Tinigua";"";0;"2015-08-25 16:44:14";"2015-08-25 16:44:14";""
"tiu";"";"";"";"I";"L";"Adasen";"";0;"2015-08-25 16:44:14";"2015-08-25 16:44:14";""
"tiv";"tiv";"tiv";"";"I";"L";"Tiv";"";0;"2015-08-25 16:44:14";"2015-08-25 16:44:14";""
"tiw";"";"";"";"I";"L";"Tiwi";"";0;"2015-08-25 16:44:15";"2015-08-25 16:44:15";""
"tix";"";"";"";"I";"L";"Southern Tiwa";"";0;"2015-08-25 16:44:15";"2015-08-25 16:44:15";""
"tiy";"";"";"";"I";"L";"Tiruray";"";0;"2015-08-25 16:44:15";"2015-08-25 16:44:15";""
"tiz";"";"";"";"I";"L";"Tai Hongjin";"";0;"2015-08-25 16:44:15";"2015-08-25 16:44:15";""
"tja";"";"";"";"I";"L";"Tajuasohn";"";0;"2015-08-25 16:44:15";"2015-08-25 16:44:15";""
"tjg";"";"";"";"I";"L";"Tunjung";"";0;"2015-08-25 16:44:15";"2015-08-25 16:44:15";""
"tji";"";"";"";"I";"L";"Northern Tujia";"";0;"2015-08-25 16:44:15";"2015-08-25 16:44:15";""
"tjl";"";"";"";"I";"L";"Tai Laing";"";0;"2015-08-25 16:44:16";"2015-08-25 16:44:16";""
"tjm";"";"";"";"I";"E";"Timucua";"";0;"2015-08-25 16:44:16";"2015-08-25 16:44:16";""
"tjn";"";"";"";"I";"E";"Tonjon";"";0;"2015-08-25 16:44:16";"2015-08-25 16:44:16";""
"tjo";"";"";"";"I";"L";"Temacine Tamazight";"";0;"2015-08-25 16:44:16";"2015-08-25 16:44:16";""
"tjs";"";"";"";"I";"L";"Southern Tujia";"";0;"2015-08-25 16:44:16";"2015-08-25 16:44:16";""
"tju";"";"";"";"I";"E";"Tjurruru";"";0;"2015-08-25 16:44:16";"2015-08-25 16:44:16";""
"tjw";"";"";"";"I";"L";"Djabwurrung";"";0;"2015-08-25 16:44:16";"2015-08-25 16:44:16";""
"tka";"";"";"";"I";"E";"Truká";"";0;"2015-08-25 16:44:16";"2015-08-25 16:44:16";""
"tkb";"";"";"";"I";"L";"Buksa";"";0;"2015-08-25 16:44:16";"2015-08-25 16:44:16";""
"tkd";"";"";"";"I";"L";"Tukudede";"";0;"2015-08-25 16:44:16";"2015-08-25 16:44:16";""
"tke";"";"";"";"I";"L";"Takwane";"";0;"2015-08-25 16:44:17";"2015-08-25 16:44:17";""
"tkf";"";"";"";"I";"E";"Tukumanféd";"";0;"2015-08-25 16:44:17";"2015-08-25 16:44:17";""
"tkg";"";"";"";"I";"L";"Tesaka Malagasy";"";0;"2015-08-25 16:44:17";"2015-08-25 16:44:17";""
"tkl";"tkl";"tkl";"";"I";"L";"Tokelau";"";0;"2015-08-25 16:44:17";"2015-08-25 16:44:17";""
"tkm";"";"";"";"I";"E";"Takelma";"";0;"2015-08-25 16:44:17";"2015-08-25 16:44:17";""
"tkn";"";"";"";"I";"L";"Toku-No-Shima";"";0;"2015-08-25 16:44:17";"2015-08-25 16:44:17";""
"tkp";"";"";"";"I";"L";"Tikopia";"";0;"2015-08-25 16:44:17";"2015-08-25 16:44:17";""
"tkq";"";"";"";"I";"L";"Tee";"";0;"2015-08-25 16:44:17";"2015-08-25 16:44:17";""
"tkr";"";"";"";"I";"L";"Tsakhur";"";0;"2015-08-25 16:44:17";"2015-08-25 16:44:17";""
"tks";"";"";"";"I";"L";"Takestani";"";0;"2015-08-25 16:44:17";"2015-08-25 16:44:17";""
"tkt";"";"";"";"I";"L";"Kathoriya Tharu";"";0;"2015-08-25 16:44:18";"2015-08-25 16:44:18";""
"tku";"";"";"";"I";"L";"Upper Necaxa Totonac";"";0;"2015-08-25 16:44:18";"2015-08-25 16:44:18";""
"tkv";"";"";"";"I";"L";"Mur Pano";"";0;"2015-08-25 16:44:18";"2015-08-25 16:44:18";""
"tkw";"";"";"";"I";"L";"Teanu";"";0;"2015-08-25 16:44:18";"2015-08-25 16:44:18";""
"tkx";"";"";"";"I";"L";"Tangko";"";0;"2015-08-25 16:44:18";"2015-08-25 16:44:18";""
"tkz";"";"";"";"I";"L";"Takua";"";0;"2015-08-25 16:44:18";"2015-08-25 16:44:18";""
"tla";"";"";"";"I";"L";"Southwestern Tepehuan";"";0;"2015-08-25 16:44:18";"2015-08-25 16:44:18";""
"tlb";"";"";"";"I";"L";"Tobelo";"";0;"2015-08-25 16:44:19";"2015-08-25 16:44:19";""
"tlc";"";"";"";"I";"L";"Yecuatla Totonac";"";0;"2015-08-25 16:44:19";"2015-08-25 16:44:19";""
"tld";"";"";"";"I";"L";"Talaud";"";0;"2015-08-25 16:44:19";"2015-08-25 16:44:19";""
"tlf";"";"";"";"I";"L";"Telefol";"";0;"2015-08-25 16:44:19";"2015-08-25 16:44:19";""
"tlg";"";"";"";"I";"L";"Tofanma";"";0;"2015-08-25 16:44:19";"2015-08-25 16:44:19";""
"tlh";"tlh";"tlh";"";"I";"C";"Klingon";"";0;"2015-08-25 16:44:19";"2015-08-25 16:44:19";""
"tli";"tli";"tli";"";"I";"L";"Tlingit";"";0;"2015-08-25 16:44:19";"2015-08-25 16:44:19";""
"tlj";"";"";"";"I";"L";"Talinga-Bwisi";"";0;"2015-08-25 16:44:19";"2015-08-25 16:44:19";""
"tlk";"";"";"";"I";"L";"Taloki";"";0;"2015-08-25 16:44:19";"2015-08-25 16:44:19";""
"tll";"";"";"";"I";"L";"Tetela";"";0;"2015-08-25 16:44:19";"2015-08-25 16:44:19";""
"tlm";"";"";"";"I";"L";"Tolomako";"";0;"2015-08-25 16:44:19";"2015-08-25 16:44:19";""
"tln";"";"";"";"I";"L";"Talondo'";"";0;"2015-08-25 16:44:19";"2015-08-25 16:44:19";""
"tlo";"";"";"";"I";"L";"Talodi";"";0;"2015-08-25 16:44:19";"2015-08-25 16:44:19";""
"tlp";"";"";"";"I";"L";"Filomena Mata-Coahuitlán Totonac";"";0;"2015-08-25 16:44:20";"2015-08-25 16:44:20";""
"tlq";"";"";"";"I";"L";"Tai Loi";"";0;"2015-08-25 16:44:20";"2015-08-25 16:44:20";""
"tlr";"";"";"";"I";"L";"Talise";"";0;"2015-08-25 16:44:20";"2015-08-25 16:44:20";""
"tls";"";"";"";"I";"L";"Tambotalo";"";0;"2015-08-25 16:44:20";"2015-08-25 16:44:20";""
"tlt";"";"";"";"I";"L";"Teluti";"";0;"2015-08-25 16:44:20";"2015-08-25 16:44:20";""
"tlu";"";"";"";"I";"L";"Tulehu";"";0;"2015-08-25 16:44:20";"2015-08-25 16:44:20";""
"tlv";"";"";"";"I";"L";"Taliabu";"";0;"2015-08-25 16:44:20";"2015-08-25 16:44:20";""
"tlx";"";"";"";"I";"L";"Khehek";"";0;"2015-08-25 16:44:20";"2015-08-25 16:44:20";""
"tly";"";"";"";"I";"L";"Talysh";"";0;"2015-08-25 16:44:20";"2015-08-25 16:44:20";""
"tma";"";"";"";"I";"L";"Tama (Chad)";"";0;"2015-08-25 16:44:20";"2015-08-25 16:44:20";""
"tmb";"";"";"";"I";"L";"Katbol";"";0;"2015-08-25 16:44:20";"2015-08-25 16:44:20";""
"tmc";"";"";"";"I";"L";"Tumak";"";0;"2015-08-25 16:44:20";"2015-08-25 16:44:20";""
"tmd";"";"";"";"I";"L";"Haruai";"";0;"2015-08-25 16:44:21";"2015-08-25 16:44:21";""
"tme";"";"";"";"I";"E";"Tremembé";"";0;"2015-08-25 16:44:21";"2015-08-25 16:44:21";""
"tmf";"";"";"";"I";"L";"Toba-Maskoy";"";0;"2015-08-25 16:44:21";"2015-08-25 16:44:21";""
"tmg";"";"";"";"I";"E";"Ternateño";"";0;"2015-08-25 16:44:21";"2015-08-25 16:44:21";""
"tmh";"tmh";"tmh";"";"M";"L";"Tamashek";"";0;"2015-08-25 16:44:21";"2015-08-25 16:44:21";""
"tmi";"";"";"";"I";"L";"Tutuba";"";0;"2015-08-25 16:44:22";"2015-08-25 16:44:22";""
"tmj";"";"";"";"I";"L";"Samarokena";"";0;"2015-08-25 16:44:22";"2015-08-25 16:44:22";""
"tmk";"";"";"";"I";"L";"Northwestern Tamang";"";0;"2015-08-25 16:44:22";"2015-08-25 16:44:22";""
"tml";"";"";"";"I";"L";"Tamnim Citak";"";0;"2015-08-25 16:44:22";"2015-08-25 16:44:22";""
"tmm";"";"";"";"I";"L";"Tai Thanh";"";0;"2015-08-25 16:44:22";"2015-08-25 16:44:22";""
"tmn";"";"";"";"I";"L";"Taman (Indonesia)";"";0;"2015-08-25 16:44:22";"2015-08-25 16:44:22";""
"tmo";"";"";"";"I";"L";"Temoq";"";0;"2015-08-25 16:44:23";"2015-08-25 16:44:23";""
"tmp";"";"";"";"I";"L";"Tai Mène";"";0;"2015-08-25 16:44:23";"2015-08-25 16:44:23";""
"tmq";"";"";"";"I";"L";"Tumleo";"";0;"2015-08-25 16:44:23";"2015-08-25 16:44:23";""
"tmr";"";"";"";"I";"E";"Jewish Babylonian Aramaic (ca. 200-1200 CE)";"";0;"2015-08-25 16:44:23";"2015-08-25 16:44:23";""
"tms";"";"";"";"I";"L";"Tima";"";0;"2015-08-25 16:44:23";"2015-08-25 16:44:23";""
"tmt";"";"";"";"I";"L";"Tasmate";"";0;"2015-08-25 16:44:23";"2015-08-25 16:44:23";""
"tmu";"";"";"";"I";"L";"Iau";"";0;"2015-08-25 16:44:23";"2015-08-25 16:44:23";""
"tmv";"";"";"";"I";"L";"Tembo (Motembo)";"";0;"2015-08-25 16:44:24";"2015-08-25 16:44:24";""
"tmw";"";"";"";"I";"L";"Temuan";"";0;"2015-08-25 16:44:24";"2015-08-25 16:44:24";""
"tmy";"";"";"";"I";"L";"Tami";"";0;"2015-08-25 16:44:24";"2015-08-25 16:44:24";""
"tmz";"";"";"";"I";"E";"Tamanaku";"";0;"2015-08-25 16:44:24";"2015-08-25 16:44:24";""
"tna";"";"";"";"I";"L";"Tacana";"";0;"2015-08-25 16:44:24";"2015-08-25 16:44:24";""
"tnb";"";"";"";"I";"L";"Western Tunebo";"";0;"2015-08-25 16:44:24";"2015-08-25 16:44:24";""
"tnc";"";"";"";"I";"L";"Tanimuca-Retuarã";"";0;"2015-08-25 16:44:24";"2015-08-25 16:44:24";""
"tnd";"";"";"";"I";"L";"Angosturas Tunebo";"";0;"2015-08-25 16:44:24";"2015-08-25 16:44:24";""
"tne";"";"";"";"I";"L";"Tinoc Kallahan";"";0;"2015-08-25 16:44:24";"2015-08-25 16:44:24";""
"tng";"";"";"";"I";"L";"Tobanga";"";0;"2015-08-25 16:44:24";"2015-08-25 16:44:24";""
"tnh";"";"";"";"I";"L";"Maiani";"";0;"2015-08-25 16:44:24";"2015-08-25 16:44:24";""
"tni";"";"";"";"I";"L";"Tandia";"";0;"2015-08-25 16:44:25";"2015-08-25 16:44:25";""
"tnk";"";"";"";"I";"L";"Kwamera";"";0;"2015-08-25 16:44:25";"2015-08-25 16:44:25";""
"tnl";"";"";"";"I";"L";"Lenakel";"";0;"2015-08-25 16:44:25";"2015-08-25 16:44:25";""
"tnm";"";"";"";"I";"L";"Tabla";"";0;"2015-08-25 16:44:25";"2015-08-25 16:44:25";""
"tnn";"";"";"";"I";"L";"North Tanna";"";0;"2015-08-25 16:44:25";"2015-08-25 16:44:25";""
"tno";"";"";"";"I";"L";"Toromono";"";0;"2015-08-25 16:44:25";"2015-08-25 16:44:25";""
"tnp";"";"";"";"I";"L";"Whitesands";"";0;"2015-08-25 16:44:25";"2015-08-25 16:44:25";""
"tnq";"";"";"";"I";"E";"Taino";"";0;"2015-08-25 16:44:26";"2015-08-25 16:44:26";""
"tnr";"";"";"";"I";"L";"Ménik";"";0;"2015-08-25 16:44:26";"2015-08-25 16:44:26";""
"tns";"";"";"";"I";"L";"Tenis";"";0;"2015-08-25 16:44:26";"2015-08-25 16:44:26";""
"tnt";"";"";"";"I";"L";"Tontemboan";"";0;"2015-08-25 16:44:26";"2015-08-25 16:44:26";""
"tnu";"";"";"";"I";"L";"Tay Khang";"";0;"2015-08-25 16:44:26";"2015-08-25 16:44:26";""
"tnv";"";"";"";"I";"L";"Tangchangya";"";0;"2015-08-25 16:44:26";"2015-08-25 16:44:26";""
"tnw";"";"";"";"I";"L";"Tonsawang";"";0;"2015-08-25 16:44:26";"2015-08-25 16:44:26";""
"tnx";"";"";"";"I";"L";"Tanema";"";0;"2015-08-25 16:44:27";"2015-08-25 16:44:27";""
"tny";"";"";"";"I";"L";"Tongwe";"";0;"2015-08-25 16:44:27";"2015-08-25 16:44:27";""
"tnz";"";"";"";"I";"L";"Tonga (Thailand)";"";0;"2015-08-25 16:44:27";"2015-08-25 16:44:27";""
"tob";"";"";"";"I";"L";"Toba";"";0;"2015-08-25 16:44:27";"2015-08-25 16:44:27";""
"toc";"";"";"";"I";"L";"Coyutla Totonac";"";0;"2015-08-25 16:44:27";"2015-08-25 16:44:27";""
"tod";"";"";"";"I";"L";"Toma";"";0;"2015-08-25 16:44:27";"2015-08-25 16:44:27";""
"toe";"";"";"";"I";"E";"Tomedes";"";0;"2015-08-25 16:44:28";"2015-08-25 16:44:28";""
"tof";"";"";"";"I";"L";"Gizrra";"";0;"2015-08-25 16:44:28";"2015-08-25 16:44:28";""
"tog";"tog";"tog";"";"I";"L";"Tonga (Nyasa)";"";0;"2015-08-25 16:44:28";"2015-08-25 16:44:28";""
"toh";"";"";"";"I";"L";"Gitonga";"";0;"2015-08-25 16:44:28";"2015-08-25 16:44:28";""
"toi";"";"";"";"I";"L";"Tonga (Zambia)";"";0;"2015-08-25 16:44:28";"2015-08-25 16:44:28";""
"toj";"";"";"";"I";"L";"Tojolabal";"";0;"2015-08-25 16:44:28";"2015-08-25 16:44:28";""
"tol";"";"";"";"I";"L";"Tolowa";"";0;"2015-08-25 16:44:28";"2015-08-25 16:44:28";""
"tom";"";"";"";"I";"L";"Tombulu";"";0;"2015-08-25 16:44:28";"2015-08-25 16:44:28";""
"ton";"ton";"ton";"to";"I";"L";"Tonga (Tonga Islands)";"";1;"2015-08-25 16:44:28";"2015-08-25 16:46:00";""
"too";"";"";"";"I";"L";"Xicotepec De Juárez Totonac";"";0;"2015-08-25 16:44:29";"2015-08-25 16:44:29";""
"top";"";"";"";"I";"L";"Papantla Totonac";"";0;"2015-08-25 16:44:29";"2015-08-25 16:44:29";""
"toq";"";"";"";"I";"L";"Toposa";"";0;"2015-08-25 16:44:29";"2015-08-25 16:44:29";""
"tor";"";"";"";"I";"L";"Togbo-Vara Banda";"";0;"2015-08-25 16:44:29";"2015-08-25 16:44:29";""
"tos";"";"";"";"I";"L";"Highland Totonac";"";0;"2015-08-25 16:44:29";"2015-08-25 16:44:29";""
"tou";"";"";"";"I";"L";"Tho";"";0;"2015-08-25 16:44:29";"2015-08-25 16:44:29";""
"tov";"";"";"";"I";"L";"Upper Taromi";"";0;"2015-08-25 16:44:29";"2015-08-25 16:44:29";""
"tow";"";"";"";"I";"L";"Jemez";"";0;"2015-08-25 16:44:30";"2015-08-25 16:44:30";""
"tox";"";"";"";"I";"L";"Tobian";"";0;"2015-08-25 16:44:30";"2015-08-25 16:44:30";""
"toy";"";"";"";"I";"L";"Topoiyo";"";0;"2015-08-25 16:44:30";"2015-08-25 16:44:30";""
"toz";"";"";"";"I";"L";"To";"";0;"2015-08-25 16:44:30";"2015-08-25 16:44:30";""
"tpa";"";"";"";"I";"L";"Taupota";"";0;"2015-08-25 16:44:30";"2015-08-25 16:44:30";""
"tpc";"";"";"";"I";"L";"Azoyú Me'phaa";"";0;"2015-08-25 16:44:30";"2015-08-25 16:44:30";""
"tpe";"";"";"";"I";"L";"Tippera";"";0;"2015-08-25 16:44:30";"2015-08-25 16:44:30";""
"tpf";"";"";"";"I";"L";"Tarpia";"";0;"2015-08-25 16:44:30";"2015-08-25 16:44:30";""
"tpg";"";"";"";"I";"L";"Kula";"";0;"2015-08-25 16:44:30";"2015-08-25 16:44:30";""
"tpi";"tpi";"tpi";"";"I";"L";"Tok Pisin";"";0;"2015-08-25 16:44:31";"2015-08-25 16:44:31";""
